"trip_id","starttime","stoptime","bikeid","tripduration","from_station_name","to_station_name","from_station_id","to_station_id","usertype","gender","birthyear"
100944,"2015-07-02 17:09:00","2015-07-02 17:20:00","SEA00135","679.121","Republican St & Westlake Ave N","2nd Ave & Pine St","SLU-04","CBD-13","Annual Member","Male",1991
95984,"2015-06-23 17:56:00","2015-06-23 18:00:00","SEA00276","263.938","Terry Ave & Stewart St","2nd Ave & Pine St","SLU-20","CBD-13","Annual Member","Male",1987
110227,"2015-07-16 14:32:00","2015-07-16 15:40:00","SEA00466","4125.95","Lake Union Park / Valley St & Boren Ave N","Pier 69 / Alaskan Way & Clay St","SLU-17","WF-01","Short-Term Pass Holder","",""
113099,"2015-07-20 17:38:00","2015-07-20 17:47:00","SEA00044","576.929","15th Ave E & E Thomas St","7th Ave & Union St","CH-05","CBD-03","Annual Member","Male",1956
61565,"2015-04-20 16:04:00","2015-04-20 16:08:00","SEA00344","211.13","15th Ave E & E Thomas St","E Pine St & 16th Ave","CH-05","CH-07","Annual Member","Male",1945
29231,"2015-01-19 07:56:00","2015-01-19 08:05:00","SEA00468","532.789","Seattle University / E Columbia St & 12th Ave","Occidental Park / Occidental Ave S & S Washington St","FH-04","PS-04","Annual Member","Male",1976
75400,"2015-05-18 16:18:00","2015-05-18 16:31:00","SEA00240","768.127","2nd Ave & Spring St","Pier 69 / Alaskan Way & Clay St","CBD-06","WF-01","Short-Term Pass Holder","",""
33477,"2015-02-01 10:52:00","2015-02-01 11:25:00","SEA00394","1971.205","PATH / 9th Ave & Westlake Ave","2nd Ave & Pine St","SLU-07","CBD-13","Short-Term Pass Holder","",""
40473,"2015-02-24 06:40:00","2015-02-24 06:48:00","SEA00369","479.675","Pine St & 9th Ave","REI / Yale Ave N & John St","SLU-16","SLU-01","Annual Member","Male",1976
86412,"2015-06-07 16:41:00","2015-06-07 16:54:00","SEA00483","741.036","3rd Ave & Broad St","REI / Yale Ave N & John St","BT-01","SLU-01","Annual Member","Male",1981
42942,"2015-03-03 20:37:00","2015-03-03 20:57:00","SEA00040","1183.242","REI / Yale Ave N & John St","Summit Ave & E Denny Way","SLU-01","CH-01","Annual Member","Male",1981
57550,"2015-04-14 07:50:00","2015-04-14 07:59:00","SEA00470","578.99","Seattle University / E Columbia St & 12th Ave","Occidental Park / Occidental Ave S & S Washington St","FH-04","PS-04","Annual Member","Male",1976
52153,"2015-03-30 09:23:00","2015-03-30 09:34:00","SEA00129","658.115","7th Ave & Union St","Republican St & Westlake Ave N","CBD-03","SLU-04","Annual Member","Male",1990
83576,"2015-06-02 14:12:00","2015-06-02 14:19:00","SEA00324","473.835","9th Ave N & Mercer St","REI / Yale Ave N & John St","DPD-01","SLU-01","Annual Member","Male",1975
95029,"2015-06-22 08:01:00","2015-06-22 08:11:00","SEA00477","625.222","12th Ave & E Mercer St","City Hall / 4th Ave & James St","CH-15","CBD-07","Annual Member","Male",1981
116719,"2015-07-26 19:25:00","2015-07-26 19:35:00","SEA00337","604.528","Harvard Ave & E Pine St","Seattle University / E Columbia St & 12th Ave","CH-09","FH-04","Short-Term Pass Holder","",""
7867,"2014-10-31 11:20:00","2014-10-31 11:22:00","SEA00359","118.731","UW McCarty Hall / Whitman Ct","UW Engineering Library / E Stevens Way NE & Jefferson Rd","UW-01","UW-06","Annual Member","Male",1992
19891,"2014-12-08 08:43:00","2014-12-08 08:49:00","SEA00166","378.161","E Harrison St & Broadway Ave E","7th Ave & Union St","CH-02","CBD-03","Annual Member","Male",1982
32211,"2015-01-28 13:16:00","2015-01-28 13:24:00","SEA00483","474.843","7th Ave & Union St","Occidental Park / Occidental Ave S & S Washington St","CBD-03","PS-04","Annual Member","Female",1982
105547,"2015-07-09 13:12:00","2015-07-09 13:21:00","SEA00455","520.962","2nd Ave & Pine St","2nd Ave & Vine St","CBD-13","BT-03","Annual Member","Male",1985
70010,"2015-05-08 12:28:00","2015-05-08 12:31:00","SEA00223","194.496","2nd Ave & Spring St","Occidental Park / Occidental Ave S & S Washington St","CBD-06","PS-04","Annual Member","Male",1966
884,"2014-10-13 20:38:00","2014-10-13 20:52:00","SEA00021","858.144","2nd Ave & Pine St","E Harrison St & Broadway Ave E","CBD-13","CH-02","Annual Member","Male",1986
24476,"2014-12-28 14:10:00","2014-12-28 15:00:00","SEA00300","3016.566","6th Ave S & S King St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","ID-04","WF-04","Short-Term Pass Holder","",""
86736,"2015-06-08 09:22:00","2015-06-08 09:27:00","SEA00277","307.433","Pier 69 / Alaskan Way & Clay St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-01","WF-04","Annual Member","Female",1982
134306,"2015-08-24 10:48:00","2015-08-24 11:01:00","SEA00477","804.094","Key Arena / 1st Ave N & Harrison St","REI / Yale Ave N & John St","SLU-19","SLU-01","Annual Member","Male",1984
79684,"2015-05-26 18:22:00","2015-05-26 18:27:00","SEA00176","256.257","15th Ave E & E Thomas St","Summit Ave E & E Republican St","CH-05","CH-03","Annual Member","Male",1983
85976,"2015-06-06 18:15:00","2015-06-06 19:50:00","SEA00191","5732.607","12th Ave & NE Campus Pkwy","12th Ave & NE Campus Pkwy","UD-04","UD-04","Short-Term Pass Holder","",""
147109,"2015-09-20 17:09:00","2015-09-20 17:11:00","SEA00452","154.234","12th Ave & E Mercer St","Summit Ave E & E Republican St","CH-15","CH-03","Annual Member","Male",1987
5745,"2014-10-24 18:41:00","2014-10-24 18:56:00","SEA00328","859.916","E Blaine St & Fairview Ave E","REI / Yale Ave N & John St","EL-03","SLU-01","Annual Member","Male",1980
52262,"2015-03-30 12:58:00","2015-03-30 13:10:00","SEA00443","759.014","Pier 69 / Alaskan Way & Clay St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-01","WF-04","Short-Term Pass Holder","",""
58899,"2015-04-17 11:44:00","2015-04-17 11:47:00","SEA00122","167.256","Harvard Ave & E Pine St","Pine St & 9th Ave","CH-09","SLU-16","Annual Member","Male",1985
82338,"2015-05-30 19:04:00","2015-05-30 19:23:00","SEA00195","1109.48","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Pier 69 / Alaskan Way & Clay St","PS-05","WF-01","Short-Term Pass Holder","",""
14949,"2014-11-18 13:58:00","2014-11-18 14:01:00","SEA00467","187.805","Cal Anderson Park / 11th Ave & Pine St","E Pine St & 16th Ave","CH-08","CH-07","Annual Member","Male",1985
145260,"2015-09-16 11:02:00","2015-09-16 11:14:00","SEA00236","712.807","Summit Ave & E Denny Way","1st Ave & Marion St","CH-01","CBD-05","Short-Term Pass Holder","",""
73221,"2015-05-14 13:32:00","2015-05-14 13:38:00","SEA00154","331.874","E Pine St & 16th Ave","12th Ave & E Mercer St","CH-07","CH-15","Short-Term Pass Holder","",""
90928,"2015-06-15 08:00:00","2015-06-15 08:06:00","SEA00375","359.006","Westlake Ave & 6th Ave","9th Ave N & Mercer St","SLU-15","DPD-01","Annual Member","Male",1965
138353,"2015-09-01 18:03:00","2015-09-01 18:38:00","SEA00352","2077.638","Pier 69 / Alaskan Way & Clay St","Key Arena / 1st Ave N & Harrison St","WF-01","SLU-19","Short-Term Pass Holder","",""
122194,"2015-08-04 10:59:00","2015-08-04 12:01:00","SEA00254","3685.586","Occidental Park / Occidental Ave S & S Washington St","Occidental Park / Occidental Ave S & S Washington St","PS-04","PS-04","Annual Member","Male",1977
36720,"2015-02-13 16:25:00","2015-02-13 16:48:00","SEA00181","1399.252","2nd Ave & Blanchard St","Cal Anderson Park / 11th Ave & Pine St","BT-05","CH-08","Annual Member","Female",1986
9427,"2014-11-04 08:22:00","2014-11-04 08:41:00","SEA00123","1108.358","2nd Ave & Spring St","Dexter Ave N & Aloha St","CBD-06","SLU-02","Annual Member","Male",1975
55707,"2015-04-08 15:17:00","2015-04-08 19:25:00","SEA00079","14896.462","6th Ave S & S King St","15th Ave NE & NE 40th St","ID-04","UW-04","Short-Term Pass Holder","",""
54552,"2015-04-05 15:04:00","2015-04-05 15:11:00","SEA00175","399.543","E Pine St & 16th Ave","E Harrison St & Broadway Ave E","CH-07","CH-02","Annual Member","Male",1985
15828,"2014-11-20 21:16:00","2014-11-20 21:31:00","SEA00097","894.564","Key Arena / 1st Ave N & Harrison St","PATH / 9th Ave & Westlake Ave","SLU-19","SLU-07","Short-Term Pass Holder","",""
36018,"2015-02-11 18:39:00","2015-02-11 18:44:00","SEA00467","341.787","REI / Yale Ave N & John St","Pine St & 9th Ave","SLU-01","SLU-16","Annual Member","Male",1987
64953,"2015-04-27 12:30:00","2015-04-27 12:34:00","SEA00186","199.837","E Pine St & 16th Ave","Harvard Ave & E Pine St","CH-07","CH-09","Annual Member","Male",1991
7240,"2014-10-29 12:56:00","2014-10-29 13:03:00","SEA00065","394.484","REI / Yale Ave N & John St","Lake Union Park / Valley St & Boren Ave N","SLU-01","SLU-17","Annual Member","Female",1949
96880,"2015-06-25 10:31:00","2015-06-25 10:53:00","SEA00031","1333.147","2nd Ave & Vine St","City Hall / 4th Ave & James St","BT-03","CBD-07","Annual Member","Female",1990
131819,"2015-08-19 19:23:00","2015-08-19 19:34:00","SEA00189","618.423","Frye Art Museum / Terry Ave & Columbia St","15th Ave E & E Thomas St","FH-01","CH-05","Annual Member","Male",1984
143492,"2015-09-12 11:49:00","2015-09-12 12:02:00","SEA00097","802.191","3rd Ave & Broad St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","BT-01","WF-04","Short-Term Pass Holder","",""
111604,"2015-07-18 11:47:00","2015-07-18 12:05:00","SEA00172","1125.866","15th Ave E & E Thomas St","7th Ave & Union St","CH-05","CBD-03","Short-Term Pass Holder","",""
54342,"2015-04-04 20:27:00","2015-04-04 20:30:00","SEA00392","185.009","15th Ave E & E Thomas St","Cal Anderson Park / 11th Ave & Pine St","CH-05","CH-08","Annual Member","Male",1981
103347,"2015-07-06 08:03:00","2015-07-06 08:18:00","SEA00381","884.72","Bellevue Ave & E Pine St","Occidental Park / Occidental Ave S & S Washington St","CH-12","PS-04","Annual Member","Male",1983
44135,"2015-03-07 12:09:00","2015-03-07 12:14:00","SEA00433","280.837","2nd Ave & Vine St","6th Ave & Blanchard St","BT-03","BT-04","Short-Term Pass Holder","",""
16609,"2014-11-23 18:27:00","2014-11-23 18:44:00","SEA00439","999.632","Dexter Ave N & Aloha St","2nd Ave & Blanchard St","SLU-02","BT-05","Short-Term Pass Holder","",""
155599,"2015-10-09 08:38:00","2015-10-09 08:49:00","SEA00234","660.121","1st Ave & Marion St","2nd Ave & Pine St","CBD-05","CBD-13","Annual Member","Male",1969
110873,"2015-07-17 12:13:00","2015-07-17 12:51:00","SEA00272","2247.016","9th Ave N & Mercer St","Lake Union Park / Valley St & Boren Ave N","DPD-01","SLU-17","Short-Term Pass Holder","",""
75378,"2015-05-18 15:37:00","2015-05-18 16:09:00","SEA00428","1887.001","2nd Ave & Pine St","Pier 69 / Alaskan Way & Clay St","CBD-13","WF-01","Short-Term Pass Holder","",""
124870,"2015-08-08 14:17:00","2015-08-08 14:24:00","SEA00202","471.995","Republican St & Westlake Ave N","Westlake Ave & 6th Ave","SLU-04","SLU-15","Short-Term Pass Holder","",""
145487,"2015-09-16 18:01:00","2015-09-16 18:20:00","SEA00279","1113.65","3rd Ave & Broad St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","BT-01","PS-05","Short-Term Pass Holder","",""
96153,"2015-06-24 08:03:00","2015-06-24 08:33:00","SEA00424","1787.07","2nd Ave & Vine St","Burke-Gilman Trail / NE Blakeley St & 24th Ave NE","BT-03","UD-01","Short-Term Pass Holder","",""
5476,"2014-10-24 12:06:00","2014-10-24 12:13:00","SEA00254","436.06","2nd Ave & Spring St","7th Ave & Union St","CBD-06","CBD-03","Short-Term Pass Holder","",""
134327,"2015-08-24 11:16:00","2015-08-24 11:40:00","SEA00173","1435.171","E Pine St & 16th Ave","Cal Anderson Park / 11th Ave & Pine St","CH-07","CH-08","Annual Member","Male",1977
124634,"2015-08-08 01:18:00","2015-08-08 01:23:00","SEA00209","331.288","2nd Ave & Blanchard St","9th Ave N & Mercer St","BT-05","DPD-01","Annual Member","Male",1980
962,"2014-10-14 08:25:00","2014-10-14 08:33:00","SEA00203","454.262","Frye Art Museum / Terry Ave & Columbia St","Occidental Park / Occidental Ave S & S Washington St","FH-01","PS-04","Annual Member","Male",1961
34869,"2015-02-08 09:29:00","2015-02-08 10:37:00","SEA00148","4068.531","2nd Ave & Vine St","Pier 69 / Alaskan Way & Clay St","BT-03","WF-01","Short-Term Pass Holder","",""
109398,"2015-07-15 10:27:00","2015-07-15 10:36:00","SEA00129","568.52","Pine St & 9th Ave","E Harrison St & Broadway Ave E","SLU-16","CH-02","Annual Member","Female",1989
120857,"2015-08-02 10:47:00","2015-08-02 11:00:00","SEA00334","794.764","12th Ave & E Yesler Way","E Harrison St & Broadway Ave E","CD-01","CH-02","Annual Member","Female",1970
41899,"2015-02-28 16:48:00","2015-02-28 17:49:00","SEA00197","3659.046","Republican St & Westlake Ave N","15th Ave NE & NE 40th St","SLU-04","UW-04","Short-Term Pass Holder","",""
45020,"2015-03-09 08:10:00","2015-03-09 08:25:00","SEA00163","876.009","Summit Ave E & E Republican St","Pier 69 / Alaskan Way & Clay St","CH-03","WF-01","Annual Member","Female",1966
127737,"2015-08-12 22:10:00","2015-08-12 22:21:00","SEA00218","636.813","1st Ave & Marion St","Pier 69 / Alaskan Way & Clay St","CBD-05","WF-01","Annual Member","Female",1987
102346,"2015-07-04 17:09:00","2015-07-04 17:31:00","SEA00456","1299.349","E Pine St & 16th Ave","2nd Ave & Blanchard St","CH-07","BT-05","Short-Term Pass Holder","",""
3630,"2014-10-19 15:35:00","2014-10-19 15:46:00","SEA00158","657.334","Pine St & 9th Ave","Summit Ave E & E Republican St","SLU-16","CH-03","Annual Member","Female",1982
86754,"2015-06-08 09:43:00","2015-06-08 09:54:00","SEA00313","644.515","15th Ave E & E Thomas St","2nd Ave & Blanchard St","CH-05","BT-05","Annual Member","Male",1979
112095,"2015-07-18 23:43:00","2015-07-18 23:57:00","SEA00453","859.812","6th Ave S & S King St","2nd Ave & Spring St","ID-04","CBD-06","Short-Term Pass Holder","",""
53978,"2015-04-04 09:33:00","2015-04-04 10:02:00","SEA00365","1734.411","Key Arena / 1st Ave N & Harrison St","2nd Ave & Blanchard St","SLU-19","BT-05","Short-Term Pass Holder","",""
21233,"2014-12-13 14:52:00","2014-12-13 14:58:00","SEA00025","349.785","Summit Ave E & E Republican St","REI / Yale Ave N & John St","CH-03","SLU-01","Annual Member","Male",1986
108511,"2015-07-13 22:54:00","2015-07-13 23:01:00","SEA00375","407.846","Cal Anderson Park / 11th Ave & Pine St","Summit Ave E & E Republican St","CH-08","CH-03","Annual Member","Male",1992
102979,"2015-07-05 15:00:00","2015-07-05 15:28:00","SEA00228","1707.384","Lake Union Park / Valley St & Boren Ave N","Westlake Ave & 6th Ave","SLU-17","SLU-15","Short-Term Pass Holder","",""
72409,"2015-05-12 09:35:00","2015-05-12 09:40:00","SEA00314","284.688","Pier 69 / Alaskan Way & Clay St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-01","WF-04","Annual Member","Female",1982
87338,"2015-06-09 09:43:00","2015-06-09 09:52:00","SEA00169","563.007","Westlake Ave & 6th Ave","Pier 69 / Alaskan Way & Clay St","SLU-15","WF-01","Annual Member","Male",1981
104317,"2015-07-07 16:23:00","2015-07-07 16:28:00","SEA00074","342.979","Bellevue Ave & E Pine St","Summit Ave E & E Republican St","CH-12","CH-03","Annual Member","Male",1981
118154,"2015-07-29 07:42:00","2015-07-29 07:54:00","SEA00350","693.171","Dexter Ave N & Aloha St","Terry Ave & Stewart St","SLU-02","SLU-20","Annual Member","Male",1967
44518,"2015-03-08 01:08:00","2015-03-08 01:16:00","SEA00040","508.456","Summit Ave & E Denny Way","E Blaine St & Fairview Ave E","CH-01","EL-03","Annual Member","Male",1975
76814,"2015-05-21 09:00:00","2015-05-21 09:09:00","SEA00411","523.216","Cal Anderson Park / 11th Ave & Pine St","PATH / 9th Ave & Westlake Ave","CH-08","SLU-07","Annual Member","Female",1971
16418,"2014-11-23 11:00:00","2014-11-23 11:08:00","SEA00217","511.943","2nd Ave & Blanchard St","2nd Ave & Pine St","BT-05","CBD-13","Annual Member","Male",1983
77032,"2015-05-21 14:53:00","2015-05-21 15:07:00","SEA00409","844.165","Pier 69 / Alaskan Way & Clay St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-01","WF-04","Short-Term Pass Holder","",""
67653,"2015-05-03 12:11:00","2015-05-03 12:17:00","SEA00344","320.505","E Pine St & 16th Ave","Summit Ave & E Denny Way","CH-07","CH-01","Annual Member","Other",1987
103069,"2015-07-05 16:42:00","2015-07-05 17:02:00","SEA00456","1207.036","12th Ave & NE Campus Pkwy","E Blaine St & Fairview Ave E","UD-04","EL-03","Short-Term Pass Holder","",""
66065,"2015-04-30 08:03:00","2015-04-30 08:27:00","SEA00430","1423.461","UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd","Dexter Ave N & Aloha St","UW-10","SLU-02","Annual Member","Female",1990
86350,"2015-06-07 15:20:00","2015-06-07 16:06:00","SEA00323","2736.535","Bellevue Ave & E Pine St","15th Ave NE & NE 40th St","CH-12","UW-04","Short-Term Pass Holder","",""
93420,"2015-06-19 07:52:00","2015-06-19 07:57:00","SEA00171","293.847","Summit Ave E & E Republican St","Harvard Ave & E Pine St","CH-03","CH-09","Annual Member","Male",1982
25438,"2015-01-03 01:35:00","2015-01-03 01:45:00","SEA00054","576.047","7th Ave & Union St","2nd Ave & Vine St","CBD-03","BT-03","Annual Member","Male",1984
69422,"2015-05-07 13:18:00","2015-05-07 13:22:00","SEA00465","253.863","Pier 69 / Alaskan Way & Clay St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-01","WF-04","Annual Member","Male",1986
82560,"2015-05-31 11:46:00","2015-05-31 11:55:00","SEA00442","540.861","12th Ave & E Yesler Way","Occidental Park / Occidental Ave S & S Washington St","CD-01","PS-04","Annual Member","Male",1991
105990,"2015-07-10 07:02:00","2015-07-10 07:06:00","SEA00499","244.828","15th Ave E & E Thomas St","Summit Ave & E Denny Way","CH-05","CH-01","Short-Term Pass Holder","",""
132918,"2015-08-21 17:49:00","2015-08-21 19:04:00","SEA00311","4488.524","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","PS-05","PS-05","Annual Member","Male",1991
61637,"2015-04-20 17:07:00","2015-04-20 17:15:00","SEA00302","476.47","Summit Ave & E Denny Way","7th Ave & Union St","CH-01","CBD-03","Annual Member","Male",1989
100787,"2015-07-02 13:15:00","2015-07-02 13:47:00","SEA00093","1973.9","12th Ave & E Mercer St","Republican St & Westlake Ave N","CH-15","SLU-04","Annual Member","Female",1988
76640,"2015-05-20 19:37:00","2015-05-20 19:43:00","SEA00095","392.424","Harvard Ave & E Pine St","Seattle University / E Columbia St & 12th Ave","CH-09","FH-04","Annual Member","Male",1989
137324,"2015-08-29 22:06:00","2015-08-29 22:10:00","SEA00379","249.566","NE 42nd St & University Way NE","Eastlake Ave E & E Allison St","UD-02","EL-05","Annual Member","Male",1986
110140,"2015-07-16 12:54:00","2015-07-16 13:23:00","SEA00029","1760.234","3rd Ave & Broad St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","BT-01","PS-05","Short-Term Pass Holder","",""
100800,"2015-07-02 13:33:00","2015-07-02 13:38:00","SEA00408","272.442","Republican St & Westlake Ave N","Dexter Ave N & Aloha St","SLU-04","SLU-02","Annual Member","Male",1969
140747,"2015-09-07 12:51:00","2015-09-07 13:54:00","SEA00403","3802.569","Children's Hospital / Sandpoint Way NE & 40th Ave NE","Children's Hospital / Sandpoint Way NE & 40th Ave NE","DPD-03","DPD-03","Short-Term Pass Holder","",""
123923,"2015-08-06 21:16:00","2015-08-06 21:45:00","SEA00459","1783.482","3rd Ave & Broad St","E Harrison St & Broadway Ave E","BT-01","CH-02","Short-Term Pass Holder","",""
116199,"2015-07-25 17:37:00","2015-07-25 17:56:00","SEA00240","1139.323","2nd Ave & Spring St","2nd Ave & Pine St","CBD-06","CBD-13","Short-Term Pass Holder","",""
35801,"2015-02-11 09:23:00","2015-02-11 09:35:00","SEA00200","675.922","E Blaine St & Fairview Ave E","9th Ave N & Mercer St","EL-03","DPD-01","Annual Member","Female",1957
51596,"2015-03-28 14:14:00","2015-03-28 15:14:00","SEA00322","3572.97","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
122329,"2015-08-04 14:14:00","2015-08-04 20:31:00","SEA00436","22625.077","Children's Hospital / Sandpoint Way NE & 40th Ave NE","E Blaine St & Fairview Ave E","DPD-03","EL-03","Short-Term Pass Holder","",""
98071,"2015-06-27 14:28:00","2015-06-27 14:57:00","SEA00093","1745.162","Occidental Park / Occidental Ave S & S Washington St","2nd Ave & Pine St","PS-04","CBD-13","Short-Term Pass Holder","",""
63136,"2015-04-22 19:53:00","2015-04-22 20:01:00","SEA00253","434.79","REI / Yale Ave N & John St","9th Ave N & Mercer St","SLU-01","DPD-01","Annual Member","Male",1987
7495,"2014-10-29 19:14:00","2014-10-29 19:24:00","SEA00458","616.452","E Harrison St & Broadway Ave E","E Pine St & 16th Ave","CH-02","CH-07","Short-Term Pass Holder","",""
128384,"2015-08-13 20:45:00","2015-08-13 20:57:00","SEA00021","770.728","Union St & 4th Ave","12th Ave & E Yesler Way","CBD-04","CD-01","Annual Member","Male",1967
6326,"2014-10-26 21:05:00","2014-10-26 21:10:00","SEA00235","285.48","6th Ave & Blanchard St","2nd Ave & Vine St","BT-04","BT-03","Annual Member","Female",1970
87426,"2015-06-09 12:15:00","2015-06-09 12:30:00","SEA00208","955.577","2nd Ave & Blanchard St","Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St","BT-05","EL-01","Short-Term Pass Holder","",""
136333,"2015-08-27 16:16:00","2015-08-27 16:29:00","SEA00122","782.353","Union St & 4th Ave","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","CBD-04","PS-05","Short-Term Pass Holder","",""
146038,"2015-09-18 10:24:00","2015-09-18 10:28:00","SEA00045","277.363","PATH / 9th Ave & Westlake Ave","Terry Ave & Stewart St","SLU-07","SLU-20","Annual Member","Male",1987
108624,"2015-07-14 08:39:00","2015-07-14 08:46:00","SEA00476","434.804","Pine St & 9th Ave","9th Ave N & Mercer St","SLU-16","DPD-01","Annual Member","Male",1973
76442,"2015-05-20 14:58:00","2015-05-20 16:29:00","SEA00179","5502.701","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
57266,"2015-04-12 19:48:00","2015-04-12 20:00:00","SEA00470","720.293","Pine St & 9th Ave","Seattle University / E Columbia St & 12th Ave","SLU-16","FH-04","Annual Member","Male",1980
65658,"2015-04-28 19:58:00","2015-04-28 20:05:00","SEA00280","445.769","UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd","12th Ave & NE Campus Pkwy","UW-10","UD-04","Annual Member","Male",1985
136792,"2015-08-28 14:50:00","2015-08-28 15:05:00","SEA00104","883.032","Pier 69 / Alaskan Way & Clay St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","WF-01","PS-05","Annual Member","Male",1982
22978,"2014-12-20 19:16:00","2014-12-20 19:34:00","SEA00141","1064.443","REI / Yale Ave N & John St","6th Ave S & S King St","SLU-01","ID-04","Short-Term Pass Holder","",""
7094,"2014-10-29 09:04:00","2014-10-29 09:11:00","SEA00296","438.545","Westlake Ave & 6th Ave","9th Ave N & Mercer St","SLU-15","DPD-01","Annual Member","Male",1965
25950,"2015-01-06 10:08:00","2015-01-06 10:14:00","SEA00181","389.95","2nd Ave & Blanchard St","Republican St & Westlake Ave N","BT-05","SLU-04","Annual Member","Male",1987
150730,"2015-09-28 12:57:00","2015-09-28 14:53:00","SEA00347","6945.205","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
13620,"2014-11-14 11:27:00","2014-11-14 11:33:00","SEA00462","359.608","Occidental Park / Occidental Ave S & S Washington St","2nd Ave & Spring St","PS-04","CBD-06","Short-Term Pass Holder","",""
69357,"2015-05-07 10:48:00","2015-05-07 10:52:00","SEA00278","260.469","6th Ave & Blanchard St","9th Ave N & Mercer St","BT-04","DPD-01","Annual Member","Male",1991
38978,"2015-02-19 12:01:00","2015-02-19 12:08:00","SEA00467","425.557","2nd Ave & Vine St","2nd Ave & Pine St","BT-03","CBD-13","Annual Member","Male",1981
134249,"2015-08-24 09:15:00","2015-08-24 09:20:00","SEA00213","312.035","E Blaine St & Fairview Ave E","Lake Union Park / Valley St & Boren Ave N","EL-03","SLU-17","Annual Member","Male",1988
115137,"2015-07-23 20:03:00","2015-07-23 20:13:00","SEA00397","591.665","PATH / 9th Ave & Westlake Ave","Pier 69 / Alaskan Way & Clay St","SLU-07","WF-01","Annual Member","Male",1983
23954,"2014-12-25 17:21:00","2014-12-25 17:35:00","SEA00221","811.277","2nd Ave & Spring St","7th Ave & Union St","CBD-06","CBD-03","Short-Term Pass Holder","",""
156657,"2015-10-12 16:34:00","2015-10-12 16:45:00","SEA00141","648.709","Pier 69 / Alaskan Way & Clay St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","WF-01","PS-05","Annual Member","Male",1981
16463,"2014-11-23 12:59:00","2014-11-23 13:07:00","SEA00407","533.689","7th Ave & Union St","2nd Ave & Vine St","CBD-03","BT-03","Annual Member","Male",1975
57460,"2015-04-13 15:50:00","2015-04-13 15:57:00","SEA00435","380.214","2nd Ave & Pine St","Pine St & 9th Ave","CBD-13","SLU-16","Annual Member","Male",1987
57683,"2015-04-14 12:03:00","2015-04-14 12:24:00","SEA00034","1270.67","Frye Art Museum / Terry Ave & Columbia St","Cal Anderson Park / 11th Ave & Pine St","FH-01","CH-08","Annual Member","Female",1982
123936,"2015-08-06 22:17:00","2015-08-06 22:35:00","SEA00267","1096.321","Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St","12th Ave & NE Campus Pkwy","EL-01","UD-04","Short-Term Pass Holder","",""
78594,"2015-05-24 15:08:00","2015-05-24 15:27:00","SEA00150","1136.262","3rd Ave & Broad St","Pier 69 / Alaskan Way & Clay St","BT-01","WF-01","Short-Term Pass Holder","",""
118088,"2015-07-28 21:50:00","2015-07-28 22:05:00","SEA00062","899.396","3rd Ave & Broad St","7th Ave & Union St","BT-01","CBD-03","Annual Member","Male",1983
155681,"2015-10-09 12:12:00","2015-10-09 12:16:00","SEA00179","249.709","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","1st Ave & Marion St","WF-04","CBD-05","Annual Member","Male",1954
93054,"2015-06-18 15:10:00","2015-06-18 15:22:00","SEA00022","712.475","Pier 69 / Alaskan Way & Clay St","7th Ave & Union St","WF-01","CBD-03","Annual Member","Male",1973
20389,"2014-12-10 08:10:00","2014-12-10 08:17:00","SEA00241","451.679","E Blaine St & Fairview Ave E","Republican St & Westlake Ave N","EL-03","SLU-04","Annual Member","Male",1981
147991,"2015-09-22 17:54:00","2015-09-22 17:56:00","SEA00492","139.494","12th Ave & E Mercer St","E Harrison St & Broadway Ave E","CH-15","CH-02","Annual Member","Female",1987
125457,"2015-08-09 13:31:00","2015-08-09 13:41:00","SEA00311","546.758","6th Ave & Blanchard St","2nd Ave & Vine St","BT-04","BT-03","Annual Member","Male",1992
